sweep_index,timestamp_start,elapsed_s,f_min_Hz,s21_min_dB,filename,power_dBm,f_min_GHz,time_s,time_relative_s
832,2026-05-22T02:41:05,43.00777053833008,5607836458.6361065,-24.295375824,20260522_024105_sweep0832_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607836458636107,35706.84197163582,35535.52732229233
836,2026-05-22T02:44:05,42.999207496643066,5607838729.051413,-25.590461731,20260522_024405_sweep0836_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838729051412,35878.87566971779,35707.5610203743
840,2026-05-22T02:47:04,42.9421181678772,5607839306.066891,-26.2824993134,20260522_024704_sweep0840_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.60783930606689,36050.66542649269,35879.3507771492
844,2026-05-22T02:50:03,43.06317925453186,5607838256.174154,-25.4584407806,20260522_025003_sweep0844_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838256174154,36222.58719038963,36051.27254104614
848,2026-05-22T02:53:02,43.02509236335754,5607837001.935855,-25.8429603577,20260522_025302_sweep0848_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607837001935855,36394.42989563942,36223.11524629593
852,2026-05-22T02:56:04,43.02781414985657,5607836175.133289,-26.1619606018,20260522_025604_sweep0852_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607836175133289,36566.392320632935,36395.077671289444
856,2026-05-22T02:59:04,42.94817280769348,5607841123.262899,-26.4865570068,20260522_025904_sweep0856_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607841123262899,36738.28760147095,36566.97295212746
860,2026-05-22T03:02:03,42.94273829460144,5607838256.174154,-26.7406539917,20260522_030203_sweep0860_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838256174154,36910.12145805359,36738.8068087101
864,2026-05-22T03:05:02,43.00705599784851,5607838961.389669,-25.2813854218,20260522_030502_sweep0864_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838961389669,37081.97093653679,36910.6562871933
868,2026-05-22T03:08:01,42.98942160606384,5607838729.051413,-25.9138355255,20260522_030801_sweep0868_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838729051412,37253.86707496643,37082.55242562294
872,2026-05-22T03:11:01,42.99602937698364,5607843331.181884,-25.7425193787,20260522_031101_sweep0872_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607843331181884,37425.86852622032,37254.55387687683
876,2026-05-22T03:14:00,42.9764142036438,5607839191.611255,-28.0870857239,20260522_031400_sweep0876_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607839191611255,37597.79547548294,37426.48082613945
880,2026-05-22T03:16:59,43.04623317718506,5607841588.053796,-25.6223278046,20260522_031659_sweep0880_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078415880537955,37770.053654909134,37598.73900556564
884,2026-05-22T03:19:59,43.05050468444824,5607841238.610332,-26.7045917511,20260522_031959_sweep0884_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607841238610331,37942.269981861115,37770.955332517624
888,2026-05-22T03:22:59,43.06167936325073,5607840439.225608,-26.0958156586,20260522_032259_sweep0888_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607840439225608,38114.4799580574,37943.16530871391
892,2026-05-22T03:25:58,43.063273191452026,5607838494.138721,-24.9588947296,20260522_032558_sweep0892_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838494138721,38286.736238241196,38115.421588897705
896,2026-05-22T03:28:58,43.02375626564026,5607841588.053796,-25.1753997803,20260522_032858_sweep0896_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078415880537955,38458.83541250229,38287.5207631588
900,2026-05-22T03:31:57,42.986499071121216,5607841123.262899,-25.8842544556,20260522_033157_sweep0900_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607841123262899,38630.906940460205,38459.592291116714
904,2026-05-22T03:34:57,42.99990177154541,5607837769.056436,-27.06939888,20260522_033457_sweep0904_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607837769056435,38802.963529109955,38631.648879766464
908,2026-05-22T03:37:56,42.98583579063416,5607836733.960827,-25.1893787384,20260522_033756_sweep0908_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607836733960827,38975.005348443985,38803.690699100494
912,2026-05-22T03:40:56,43.02759552001953,5607838961.389669,-24.8802013397,20260522_034056_sweep0912_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838961389669,39147.06532526016,38975.75067591667
